"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"Estimated","109020781296","","PayerLineItem","2000000001484760622","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/03/19 06:34:50","Pradeep","","","","AmazonECR","Amazon EC2 Container Registry (ECR)","Amazon Internet Services Pvt Ltd","TimedStorage-ByteHrs","","16008552","$0.10 per GB-month of data storage","2019/03/01 00:00:00","2019/03/31 23:59:59","1.68553008","","USD","0.17","0.0","0.030000","GST","0.200000"
"Estimated","109020781296","","PayerLineItem","2000000001484760623","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/03/19 06:34:50","Pradeep","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Internet Services Pvt Ltd","DashboardsUsageHour-Basic","DashboardHour","307685307","First 3 Dashboards per month are free.","2019/03/01 00:00:00","2019/03/31 23:59:59","0.58064688","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","109020781296","","PayerLineItem","2000000001484760624","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/03/19 06:34:50","Pradeep","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USW2-USE1-AWS-Out-Bytes","","348453763","$0.02 per GB - US West (Oregon) data transfer to US East (Northern Virginia)","2019/03/01 00:00:00","2019/03/31 23:59:59","1.14707751","","USD","0.02","0.0","0.000000","None","0.020000"
"Estimated","109020781296","","PayerLineItem","2000000001484760625","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/03/19 06:34:50","Pradeep","","","","AmazonCloudFront","Amazon CloudFront","Amazon Internet Services Pvt Ltd","AP-Requests-Tier2-HTTPS","","281256851","$0.012 per 10,000 HTTPS Requests","2019/03/01 00:00:00","2019/03/31 23:59:59","1400.0","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","109020781296","","PayerLineItem","2000000001484760626","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/03/19 06:34:50","Pradeep","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-USW2-AWS-In-Bytes","","348453966","$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon)","2019/03/01 00:00:00","2019/03/31 23:59:59","0.00001137","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","109020781296","","PayerLineItem","2000000001484760627","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/03/19 06:34:50","Pradeep","","","","AmazonS3","Amazon Simple Storage Service","Amazon Internet Services Pvt Ltd","APS3-Requests-Tier2","","332521922","$0.004 per 10,000 GET and all other requests","2019/03/01 00:00:00","2019/03/31 23:59:59","17960.0","","USD","0.01","0.0","0.000000","None","0.010000"
"Estimated","109020781296","","PayerLineItem","2000000001484760629","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/03/19 06:34:50","Pradeep","","","","AmazonCloudFront","Amazon CloudFront","Amazon Internet Services Pvt Ltd","IN-DataTransfer-Out-Bytes","","281256740","$0.170 per GB - first 10 TB / month data transfer out (India)","2019/03/01 00:00:00","2019/03/31 23:59:59","0.57768137","","USD","0.10","0.0","0.020000","GST","0.120000"
"Estimated","109020781296","","PayerLineItem","2000000001484760631","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/03/19 06:34:50","Pradeep","","","","AmazonCloudFront","Amazon CloudFront","Amazon Internet Services Pvt Ltd","CA-Requests-Tier2-HTTPS","","281256837","$0.0100 per 10,000 HTTPS Requests (Canada)","2019/03/01 00:00:00","2019/03/31 23:59:59","360.0","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","109020781296","","PayerLineItem","2000000001484760633","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/03/19 06:34:50","Pradeep","","","","AmazonCloudFront","Amazon CloudFront","Amazon Internet Services Pvt Ltd","EU-DataTransfer-Out-Bytes","","281256722","$0.085 per GB - first 10 TB / month data transfer out","2019/03/01 00:00:00","2019/03/31 23:59:59","1.07584109","","USD","0.09","0.0","0.020000","GST","0.110000"
"Estimated","109020781296","","PayerLineItem","2000000001484760634","2019/03/01 00:00:00","2019/03/31 23:59:59","2019/03/19 06:34:50","Pradeep","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","APS3-CloudFront-Out-Bytes","","348453363","$0.00 per GB data transfer out of Asia Pacific (Mumbai) to CloudFront","2019/03/01 00:00:00","2019/03/31 23:59:59","0.19028119","","USD","0.00","0.0","0.000000","None","0.000000"
