"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"120541092","109020781296","","PayerLineItem","2000000000910852003","2017/12/01 00:00:00","2017/12/31 23:59:59","2018/01/03 07:08:38","Pradeep","","96 Damascus Rd, Branford, CT, 06405, US","","AmazonCloudWatch","AmazonCloudWatch","Amazon Internet Services Pvt Ltd","CW:MetricMonitorUsage","","218307837","$0.30 per metric-month for the first 10,000 metrics - US East (Northern Virginia)","2017/12/01 00:00:00","2017/12/31 23:59:59","46.00000208","","USD","13.80","0.0","0.000000","None","13.800000"
"120541092","109020781296","","PayerLineItem","2000000000913983170","2017/12/01 00:00:00","2017/12/31 23:59:59","2018/01/03 07:08:38","Pradeep","","96 Damascus Rd, Branford, CT, 06405, US","","AmazonDynamoDB","Amazon DynamoDB","Amazon Internet Services Pvt Ltd","TimedStorage-ByteHrs","","220165024","$0.00 per GB-Month of storage for first 25 free GB-Months","2017/12/01 00:00:00","2017/12/31 23:59:59","0.00001364","","USD","0.00","0.0","0.000000","None","0.000000"
"120541092","109020781296","","PayerLineItem","2000000000913983171","2017/12/01 00:00:00","2017/12/31 23:59:59","2018/01/03 07:08:38","Pradeep","","96 Damascus Rd, Branford, CT, 06405, US","","AmazonDynamoDB","Amazon DynamoDB","Amazon Internet Services Pvt Ltd","WriteCapacityUnit-Hrs","CommittedThroughput","220164985","$0.00 per hour for 25 units of write capacity for a month (free tier)","2017/12/01 00:00:00","2017/12/31 23:59:59","2974.0","","USD","0.00","0.0","0.000000","None","0.000000"
"120541092","109020781296","","PayerLineItem","2000000000913983173","2017/12/01 00:00:00","2017/12/31 23:59:59","2018/01/03 07:08:38","Pradeep","","96 Damascus Rd, Branford, CT, 06405, US","","AmazonDynamoDB","Amazon DynamoDB","Amazon Internet Services Pvt Ltd","ReadCapacityUnit-Hrs","CommittedThroughput","220165022","$0.00 per hour for 25 units of read capacity for a month (free tier)","2017/12/01 00:00:00","2017/12/31 23:59:59","2974.0","","USD","0.00","0.0","0.000000","None","0.000000"
"120541092","109020781296","","PayerLineItem","2000000000916663444","2017/12/01 00:00:00","2017/12/31 23:59:59","2018/01/03 07:08:38","Pradeep","","96 Damascus Rd, Branford, CT, 06405, US","","AmazonSNS","Amazon Simple Notification Service","Amazon Internet Services Pvt Ltd","DeliveryAttempts-SMTP","","214076900","First 1,000 Amazon SNS Email/Email-JSON Notifications per month are free","2017/12/01 00:00:00","2017/12/31 23:59:59","8.0","","USD","0.00","0.0","0.000000","None","0.000000"
"120541092","109020781296","","PayerLineItem","2000000000916663445","2017/12/01 00:00:00","2017/12/31 23:59:59","2018/01/03 07:08:38","Pradeep","","96 Damascus Rd, Branford, CT, 06405, US","","AmazonSNS","Amazon Simple Notification Service","Amazon Internet Services Pvt Ltd","Requests-Tier1","","214076969","First 1,000,000 Amazon SNS API Requests per month are free","2017/12/01 00:00:00","2017/12/31 23:59:59","57.0","","USD","0.00","0.0","0.000000","None","0.000000"
"120541092","109020781296","","PayerLineItem","2000000000916663446","2017/12/01 00:00:00","2017/12/31 23:59:59","2018/01/03 07:08:38","Pradeep","","96 Damascus Rd, Branford, CT, 06405, US","","AmazonCloudWatch","AmazonCloudWatch","Amazon Internet Services Pvt Ltd","TimedStorage-ByteHrs","","218310816","First 5GB-mo per month of logs storage is free.","2017/12/01 00:00:00","2017/12/31 23:59:59","0.02757418","","USD","0.00","0.0","0.000000","None","0.000000"
"120541092","109020781296","","PayerLineItem","2000000000916903472","2017/12/01 00:00:00","2017/12/31 23:59:59","2018/01/03 07:08:38","Pradeep","","96 Damascus Rd, Branford, CT, 06405, US","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-USW2-AWS-Out-Bytes","","220013307","$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon)","2017/12/01 00:00:00","2017/12/31 23:59:59","0.03430903","","USD","0.01","0.0","0.000000","None","0.010000"
"120541092","109020781296","","PayerLineItem","2000000000916903473","2017/12/01 00:00:00","2017/12/31 23:59:59","2018/01/03 07:08:38","Pradeep","","96 Damascus Rd, Branford, CT, 06405, US","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USW2-DataTransfer-Regional-Bytes","","220004644","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB","2017/12/01 00:00:00","2017/12/31 23:59:59","0.00002196","","USD","0.00","0.0","0.000000","None","0.000000"
"120541092","109020781296","","PayerLineItem","2000000000916903474","2017/12/01 00:00:00","2017/12/31 23:59:59","2018/01/03 07:08:38","Pradeep","","96 Damascus Rd, Branford, CT, 06405, US","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","APS1-USE1-AWS-In-Bytes","","220004581","$0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Northern Virginia)","2017/12/01 00:00:00","2017/12/31 23:59:59","0.00000883","","USD","0.00","0.0","0.000000","None","0.000000"
